手	244896109.0
人	232515998.0
口	228580983.0
火	212376627.0
肉	191808640.0
大	176365554.0
木	162624111.0
止	153671185.0
京	140381404.0
十	131435196.0
水	130249644.0
子	129701126.0
食	128292969.0
土	119321695.0
艸	112390911.0
戈	110401298.0
幺	85754742.0
金	85315606.0
虫	84600444.0
行	76231006.0
工	75268411.0
卜	72243712.0
牛	69492802.0
八	65994135.0
乙	51179307.0
隹	24859223.0
