再	1705.0
並	1672.0
亞	1669.0
百	1606.0
兆	1602.0
失	1577.0
步	1566.0
炎	1564.0
㇕	1553.0
氏	1552.0
壬	1550.0
㐄	1550.0
寅	1549.0
㡭	1546.0
塞	1540.0
商	1531.0
离	1530.0
冬	1525.0
七	1509.0
泉	1504.0
南	1500.0
玄	1498.0
舛	1481.0
萬	1472.0
乎	1472.0
乞	1435.0
龍	1434.0
縣	1428.0
乚	1425.0
帶	1416.0
服	1413.0
𢦏	1410.0
彔	1400.0
复	1371.0
旡	1361.0
布	1342.0
革	1341.0
臾	1321.0
史	1318.0
易	1312.0
𦥑	1309.0
享	1302.0
疋	1297.0
夜	1291.0
敢	1282.0
俞	1280.0
幵	1272.0
㐭	1266.0
華	1265.0
疑	1258.0
它	1257.0
監	1256.0
達	1250.0
乂	1227.0
帚	1196.0
朿	1184.0
亦	1184.0
睪	1168.0
庚	1167.0
叚	1160.0
尾	1158.0
香	1152.0
谷	1149.0
朝	1136.0
舄	1132.0
凵	1097.0
𤰇	1092.0
毛	1091.0
倝	1090.0
巨	1085.0
異	1066.0
个	1044.0
卓	1042.0
亢	1024.0
爾	996.0
章	980.0
斥	967.0
酋	966.0
卬	966.0
禺	964.0
鬲	963.0
春	961.0
五	960.0
巩	941.0
垂	938.0
盡	927.0
久	925.0
堯	918.0
麗	913.0
昌	912.0
克	908.0
甚	905.0
朱	905.0
岡	899.0
鹿	879.0
襄	879.0
卑	866.0
查	858.0
旁	841.0
亟	838.0
尞	828.0
龹	822.0
𠂢	818.0
血	813.0
瓜	803.0
千	801.0
并	799.0
屯	798.0
升	797.0
乇	796.0
赤	795.0
戉	787.0
尗	754.0
散	751.0
朕	750.0
乙	737.0
兼	718.0
丑	713.0
益	708.0
差	702.0
素	692.0
耒	684.0
暴	676.0
豸	658.0
善	651.0
瓦	650.0
段	649.0
凡	648.0
𤔔	647.0
皇	640.0
犮	632.0
于	627.0
爰	620.0
吳	597.0
卒	595.0
鬥	574.0
六	573.0
鼠	571.0
亏	569.0
灰	568.0
舍	563.0
壽	543.0
亠	517.0
齒	509.0
丘	509.0
畢	501.0
屰	480.0
𣶒	475.0
甲	455.0
乘	454.0
黎	441.0
玉	436.0
曹	429.0
彑	417.0
嗇	383.0
末	378.0
尺	365.0
丈	352.0
互	339.0
兀	335.0
烏	331.0
丹	318.0
曰	302.0
鼻	283.0
戊	278.0
盾	263.0
眉	244.0
兔	240.0
夌	238.0
敖	236.0
